Pressure;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;L;V;D;B;F;Ethanol concentration
1.01;350.76;350.77;350.78;350.79;350.81;350.84;350.88;350.95;351.06;351.29;351.82;353.61;361.64;371.26;22500;22650;150;200;350;0.88927
1.01;350.76;350.77;350.78;350.79;350.81;350.84;350.88;350.94;351.05;351.27;351.77;353.41;360.86;371;22500;22650;150;200;350;0.88959
1.01;350.76;350.77;350.78;350.79;350.81;350.83;350.87;350.94;351.04;351.25;351.73;353.24;360.16;370.73;22500;22650;150;200;350;0.88988
1.01;350.76;350.77;350.78;350.79;350.81;350.83;350.87;350.93;351.04;351.24;351.69;353.09;359.53;370.45;22500;22650;150;200;350;0.89016
1.01;350.76;350.77;350.78;350.79;350.81;350.83;350.87;350.93;351.03;351.22;351.65;352.97;358.96;370.16;22500;22650;150;200;350;0.89041
1.01;350.76;350.77;350.78;350.79;350.81;350.83;350.87;350.92;351.02;351.21;351.62;352.86;358.47;369.87;22500;22650;150;200;350;0.89065
1.01;350.76;350.77;350.78;350.79;350.8;350.83;350.86;350.92;351.02;351.2;351.6;352.77;358.04;369.59;22500;22650;150;200;350;0.89086
1.01;350.76;350.77;350.78;350.79;350.8;350.83;350.86;350.92;351.01;351.19;351.58;352.69;357.66;369.31;22500;22650;150;200;350;0.89106
1.01;350.76;350.77;350.78;350.79;350.8;350.83;350.86;350.92;351.01;351.18;351.56;352.62;357.33;369.04;22500;22650;150;200;350;0.89123
1.01;350.76;350.77;350.78;350.79;350.8;350.83;350.86;350.91;351.01;351.17;351.54;352.56;357.05;368.78;22500;22650;150;200;350;0.89139
1.01;350.76;350.77;350.78;350.79;350.8;350.82;350.86;350.91;351;351.17;351.52;352.51;356.8;368.53;22500;22650;150;200;350;0.89153
1.01;350.76;350.77;350.77;350.79;350.8;350.82;350.86;350.91;351;351.16;351.51;352.47;356.59;368.3;22500;22650;150;200;350;0.89165
1.01;350.76;350.77;350.77;350.79;350.8;350.82;350.86;350.91;351;351.16;351.5;352.43;356.41;368.09;22500;22650;150;200;350;0.89176
1.01;350.76;350.77;350.78;350.79;350.81;350.84;350.88;350.95;351.07;351.32;351.92;354.05;363.27;371.71;1,23E+08;1,23E+09;350;300;650;0.88929
1.01;350.77;350.78;350.79;350.8;350.83;350.87;350.93;351.03;351.22;351.66;353;359.21;370.31;372.81;1,23E+08;1,23E+09;350;300;650;0.88542
1.01;350.77;350.78;350.8;350.82;350.86;350.91;351;351.16;351.52;352.52;356.98;368.69;372.63;373.03;1,23E+08;1,23E+09;350;300;650;0.8804
1.01;350.78;350.8;350.82;350.85;350.9;350.98;351.12;351.43;352.24;355.58;366.9;372.34;373.01;373.06;1,23E+08;1,23E+09;350;300;650;0.87421
1.01;350.78;350.8;350.82;350.85;350.89;350.97;351.1;351.37;352.04;354.59;364.72;371.87;372.97;373.06;22500;22650;150;200;350;0.87479
1.01;350.78;350.79;350.81;350.84;350.88;350.95;351.07;351.31;351.89;353.91;362.71;371.42;372.92;373.06;22500;22650;150;200;350;0.87594
1.01;350.78;350.79;350.81;350.84;350.88;350.94;351.05;351.27;351.76;353.39;360.77;370.83;372.87;373.05;22500;22650;150;200;350;0.87705
1.01;350.78;350.79;350.81;350.83;350.87;350.93;351.03;351.22;351.66;352.97;359.02;370.07;372.79;373.05;22500;22650;150;200;350;0.87815
1.01;350.78;350.79;350.8;350.83;350.86;350.92;351.01;351.19;351.56;352.65;357.54;369.09;372.68;373.04;22500;22650;150;200;350;0.87921
1.01;350.77;350.79;350.8;350.82;350.86;350.91;350.99;351.15;351.49;352.4;356.34;367.89;372.53;373.02;22500;22650;150;200;350;0.88019
1.01;350.77;350.78;350.8;350.82;350.85;350.9;350.98;351.13;351.43;352.21;355.4;366.49;372.32;373.01;22500;22650;150;200;350;0.88108
1.01;350.77;350.78;350.8;350.82;350.85;350.89;350.97;351.1;351.38;352.06;354.68;364.95;372.06;372.98;22500;22650;150;200;350;0.8819
1.01;350.78;350.79;350.81;350.84;350.88;350.95;351.07;351.31;351.88;353.91;362.8;371.55;372.94;373.06;1,23E+08;1,23E+09;350;300;650;0.87667
1.01;350.79;350.81;350.83;350.87;350.93;351.04;351.25;351.73;353.29;360.45;370.81;372.81;373.05;373.07;1,23E+08;1,23E+09;350;300;650;0.86981
1.01;350.8;350.83;350.86;350.92;351.01;351.19;351.59;352.75;358.06;369.58;372.68;372.98;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.86202
1.01;350.82;350.85;350.9;350.98;351.13;351.45;352.29;355.85;367.32;372.4;372.96;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.85322
1.01;350.81;350.84;350.89;350.96;351.09;351.36;352.02;354.47;364.4;371.8;372.8;372.89;373.05;373.07;22500;22650;150;200;350;0.85525
1.01;350.81;350.84;350.88;350.94;351.06;351.29;351.82;353.59;361.58;371.1;372.74;372.88;373.05;373.07;22500;22650;150;200;350;0.85773
1.01;350.81;350.83;350.87;350.93;351.03;351.22;351.66;352.97;359.02;370.06;372.63;372.87;373.05;373.07;22500;22650;150;200;350;0.86014
1.01;350.8;350.82;350.86;350.91;351;351.17;351.53;352.53;356.97;368.59;372.46;372.86;373.05;373.07;22500;22650;150;200;350;0.86241
1.01;350.8;350.82;350.85;350.9;350.98;351.13;351.43;352.23;355.48;366.63;372.19;372.84;373.05;373.07;22500;22650;150;200;350;0.86445
1.01;350.8;350.81;350.84;350.89;350.96;351.09;351.36;352.01;354.44;364.32;371.79;372.8;373.05;373.07;22500;22650;150;200;350;0.86625
1.01;350.79;350.81;350.84;350.88;350.95;351.06;351.29;351.84;353.69;361.93;371.21;372.75;373.04;373.07;22500;22650;150;200;350;0.86792
1.01;350.79;350.81;350.83;350.87;350.93;351.04;351.24;351.7;353.13;359.7;370.4;372.67;373.04;373.07;22500;22650;150;200;350;0.86955
1.01;350.8;350.82;350.86;350.91;351.01;351.18;351.56;352.66;357.63;369.27;372.65;372.98;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.86249
1.01;350.82;350.85;350.9;350.98;351.12;351.43;352.24;355.58;366.89;372.34;372.95;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.85371
1.01;350.84;350.88;350.95;351.07;351.31;351.9;353.99;363.06;371.61;372.89;373;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.84375
1.01;350.86;350.92;351.02;351.2;351.61;352.83;358.45;369.84;372.71;372.99;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.83317
1.01;350.89;350.97;351.1;351.38;352.09;354.87;365.48;372.11;372.93;373;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.8221
1.01;350.92;351.02;351.21;351.63;352.91;358.83;370.06;372.73;372.99;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.81058
1.01;350.95;351.08;351.33;351.96;354.26;363.91;371.81;372.91;373;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.79953
1.01;350.99;351.14;351.47;352.37;356.22;367.85;372.47;372.96;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.78942
1.01;350.95;351.08;351.32;351.91;354.02;363.06;371.51;372.77;372.89;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.80017
1.01;350.92;351.02;351.21;351.63;352.89;358.65;369.86;372.61;372.87;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.80992
1.01;350.9;350.98;351.13;351.44;352.27;355.68;366.97;372.24;372.84;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.81822
1.01;350.88;350.95;351.08;351.32;351.91;354.02;363.06;371.51;372.77;372.89;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.82482
1.01;350.87;350.93;351.03;351.23;351.67;353.03;359.3;370.21;372.65;372.87;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.8307
1.01;350.86;350.91;351;351.16;351.5;352.43;356.49;368.07;372.4;372.85;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.83603
1.01;350.85;350.89;350.97;351.1;351.38;352.07;354.72;365.05;371.93;372.81;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.84047
1.01;350.84;350.88;350.94;351.06;351.29;351.82;353.63;361.7;371.14;372.74;372.88;372.89;373.05;373.07;22500;22650;150;200;350;0.84433
1.01;350.83;350.87;350.92;351.02;351.21;351.64;352.9;358.7;369.89;372.61;372.87;372.89;373.05;373.07;22500;22650;150;200;350;0.84798
1.01;350.82;350.86;350.91;350.99;351.15;351.49;352.42;356.43;368;372.39;372.85;372.89;373.05;373.07;22500;22650;150;200;350;0.85133
1.01;350.82;350.85;350.89;350.97;351.11;351.39;352.11;354.91;365.48;372.01;372.82;372.89;373.05;373.07;22500;22650;150;200;350;0.85423
1.01;350.81;350.84;350.88;350.95;351.07;351.31;351.89;353.9;362.66;371.41;372.76;372.88;373.05;373.07;22500;22650;150;200;350;0.85678
1.01;350.81;350.83;350.87;350.93;351.04;351.25;351.71;353.19;359.96;370.51;372.68;372.88;373.05;373.07;22500;22650;150;200;350;0.85921
1.01;350.8;350.83;350.86;350.92;351.01;351.19;351.57;352.68;357.7;369.22;372.54;372.87;373.05;373.07;22500;22650;150;200;350;0.86155
1.01;350.8;350.82;350.85;350.9;350.99;351.14;351.47;352.33;356;367.44;372.31;372.85;373.05;373.07;22500;22650;150;200;350;0.86369
1.01;350.8;350.82;350.85;350.89;350.97;351.11;351.38;352.09;354.8;365.24;371.96;372.82;373.05;373.07;22500;22650;150;200;350;0.86557
1.01;350.81;350.84;350.88;350.95;351.07;351.3;351.87;353.84;362.54;371.48;372.88;373;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.85777
1.01;350.83;350.86;350.92;351.02;351.22;351.65;352.97;359.07;370.19;372.75;372.99;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.84843
1.01;350.85;350.9;350.98;351.13;351.45;352.3;355.88;367.37;372.41;372.96;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.83834
1.01;350.88;350.94;351.06;351.29;351.84;353.75;362.23;371.4;372.87;373;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.82712
1.01;350.91;350.99;351.16;351.5;352.47;356.72;368.43;372.55;372.97;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.81606
1.01;350.94;351.05;351.28;351.8;353.57;361.58;371.2;372.85;373;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.80446
1.01;350.97;351.11;351.41;352.16;355.23;366.26;372.24;372.94;373;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.79408
1.01;351;351.18;351.55;352.63;357.52;369.18;372.64;372.98;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.78413
1.01;351.03;351.24;351.71;353.19;360.05;370.65;372.8;372.99;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.77521
1.01;351.06;351.29;351.85;353.77;362.3;371.41;372.87;373;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.76798
1.01;351.08;351.34;351.97;354.32;364.09;371.84;372.91;373;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.76225
1.01;351.1;351.38;352.08;354.84;365.42;372.1;372.93;373;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.75768
1.01;351.03;351.24;351.69;353.11;359.63;370.37;372.66;372.88;372.89;372.9;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.77532
1.01;350.98;351.13;351.45;352.29;355.79;367.13;372.27;372.84;372.89;372.9;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.79028
1.01;350.95;351.07;351.31;351.87;353.83;362.44;371.35;372.76;372.88;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.80148
1.01;350.92;351.02;351.2;351.6;352.79;358.18;369.56;372.58;372.87;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.81108
1.01;350.9;350.98;351.12;351.43;352.21;355.41;366.5;372.17;372.83;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.81915
1.01;350.88;350.95;351.07;351.31;351.88;353.87;362.55;371.38;372.76;372.88;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.8256
1.01;350.87;350.93;351.03;351.22;351.65;352.94;358.88;369.99;372.62;372.87;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.83143
1.01;350.85;350.91;350.99;351.15;351.48;352.38;356.21;367.73;372.35;372.85;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.83665
1.01;350.88;350.95;351.07;351.31;351.89;353.94;362.87;371.57;372.88;373;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.82615
1.01;350.91;351;351.17;351.53;352.54;357.09;368.8;372.59;372.98;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.81502
1.01;350.94;351.06;351.29;351.83;353.69;362.04;371.34;372.86;373;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.80349
1.01;350.97;351.12;351.42;352.2;355.41;366.6;372.29;372.95;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.79319
1.01;350.94;351.06;351.29;351.82;353.61;361.65;371.12;372.74;372.88;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.80317
1.01;350.92;351.01;351.19;351.57;352.66;357.6;369.14;372.53;372.86;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.81258
1.01;350.89;350.97;351.11;351.4;352.14;355.08;365.87;372.07;372.83;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.82032
1.01;350.88;350.95;351.06;351.29;351.83;353.68;361.88;371.19;372.74;372.88;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.82661
1.01;350.91;350.99;351.15;351.5;352.45;356.63;368.33;372.53;372.97;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.81631
1.01;350.94;351.05;351.27;351.79;353.54;361.47;371.17;372.85;373;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.8047
1.01;350.97;351.11;351.4;352.16;355.19;366.17;372.23;372.94;373;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.7943
1.01;351;351.17;351.55;352.62;357.47;369.14;372.63;372.98;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.78434
1.01;350.96;351.1;351.37;352.05;354.62;364.8;371.88;372.81;372.89;372.9;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.79635
1.01;350.93;351.04;351.25;351.72;353.22;360.1;370.57;372.68;372.88;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.80654
1.01;350.91;351;351.16;351.5;352.45;356.56;368.16;372.41;372.85;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.81546
1.01;350.89;350.96;351.09;351.36;352.02;354.51;364.51;371.83;372.8;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.82259
1.01;350.87;350.94;351.05;351.26;351.75;353.33;360.57;370.76;372.7;372.88;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.82864
1.01;350.86;350.91;351.01;351.18;351.55;352.61;357.36;368.95;372.51;372.86;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.83421
1.01;350.85;350.9;350.98;351.12;351.42;352.18;355.25;366.21;372.13;372.83;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.83898
1.01;350.84;350.88;350.95;351.07;351.32;351.9;353.97;362.89;371.47;372.77;372.89;372.89;373.05;373.07;22500;22650;150;200;350;0.84298
1.01;350.83;350.87;350.93;351.04;351.24;351.7;353.13;359.7;370.4;372.67;372.88;372.89;373.05;373.07;22500;22650;150;200;350;0.84669
1.01;350.82;350.86;350.91;351;351.17;351.54;352.57;357.15;368.76;372.48;372.86;372.89;373.05;373.07;22500;22650;150;200;350;0.85018
1.01;350.82;350.85;350.9;350.98;351.12;351.42;352.21;355.38;366.45;372.17;372.83;372.89;373.05;373.07;22500;22650;150;200;350;0.85324
1.01;350.81;350.84;350.89;350.96;351.08;351.34;351.96;354.22;363.68;371.65;372.79;372.89;373.05;373.07;22500;22650;150;200;350;0.85589
1.01;350.83;350.87;350.93;351.04;351.24;351.72;353.23;360.21;370.72;372.8;372.99;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.84701
1.01;350.85;350.9;350.99;351.15;351.49;352.43;356.55;368.25;372.52;372.97;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.83684
1.01;350.88;350.95;351.07;351.32;351.91;354.05;363.24;371.65;372.89;373;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.82561
1.01;350.91;351;351.17;351.54;352.59;357.31;369;372.62;372.98;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.81443
1.01;350.94;351.06;351.29;351.85;353.77;362.29;371.41;372.87;373;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.80295
1.01;350.98;351.12;351.42;352.22;355.51;366.78;372.32;372.95;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.79269
1.01;351.01;351.19;351.57;352.71;357.87;369.45;372.67;372.98;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.78281
1.01;351.04;351.25;351.73;353.27;360.38;370.79;372.81;372.99;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.77411
1.01;350.99;351.14;351.47;352.36;356.13;367.62;372.34;372.85;372.89;372.9;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.78871
1.01;350.95;351.08;351.32;351.91;354.01;363.02;371.5;372.77;372.89;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.80025
1.01;350.92;351.02;351.21;351.63;352.88;358.62;369.84;372.61;372.87;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.80999
1.01;350.9;350.98;351.13;351.44;352.26;355.66;366.94;372.24;372.84;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.81828
1.01;350.93;351.04;351.24;351.72;353.23;360.23;370.73;372.8;372.99;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.80738
1.01;350.96;351.1;351.37;352.06;354.74;365.18;372.06;372.93;373;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.79671
1.01;351;351.16;351.51;352.5;356.88;368.59;372.57;372.97;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.78668
1.01;351.03;351.22;351.67;353.04;359.4;370.36;372.77;372.99;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.77738
1.01;351.05;351.28;351.81;353.62;361.75;371.26;372.86;373;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.76971
1.01;351.08;351.33;351.94;354.18;363.67;371.75;372.9;373;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.76362
1.01;351.1;351.37;352.06;354.71;365.11;372.04;372.93;373;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.75878
1.01;351.11;351.4;352.15;355.17;366.14;372.22;372.94;373;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.75494
1.01;351.12;351.43;352.23;355.57;366.88;372.34;372.95;373.01;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.75191
1.01;351.13;351.45;352.3;355.89;367.38;372.41;372.96;373.01;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.74958
1.01;351.14;351.47;352.35;356.14;367.74;372.46;372.96;373.01;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.74781
1.01;351.14;351.48;352.39;356.34;367.99;372.49;372.97;373.01;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.74648
1.01;351.15;351.49;352.42;356.48;368.17;372.51;372.97;373.01;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.7455
1.01;351.15;351.49;352.44;356.59;368.29;372.53;372.97;373.01;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.74478
1.01;351.15;351.5;352.46;356.67;368.38;372.54;372.97;373.01;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.74425
1.01;351.15;351.5;352.47;356.73;368.44;372.55;372.97;373.01;373.01;373.01;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.74386
1.01;351.07;351.32;351.9;353.96;362.86;371.46;372.77;372.89;372.89;372.9;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.76485
1.01;351.01;351.19;351.58;352.7;357.78;369.28;372.54;372.87;372.89;372.9;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.78193
1.01;350.97;351.1;351.38;352.09;354.82;365.29;371.97;372.82;372.89;372.9;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.79519
1.01;350.94;351.05;351.26;351.75;353.33;360.55;370.75;372.7;372.88;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.80554
1.01;350.91;351;351.17;351.52;352.51;356.86;368.47;372.45;372.86;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.81461
1.01;350.89;350.97;351.1;351.37;352.06;354.67;364.93;371.91;372.81;372.89;372.9;372.9;373.05;373.07;22500;22650;150;200;350;0.82192
1.01;350.87;350.94;351.05;351.27;351.78;353.43;360.96;370.9;372.72;372.88;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.82803
1.01;350.86;350.92;351.01;351.19;351.57;352.67;357.65;369.18;372.53;372.87;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.83366
1.01;350.85;350.9;350.98;351.13;351.43;352.22;355.43;366.53;372.18;372.83;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.83852
1.01;350.84;350.88;350.95;351.08;351.33;351.93;354.07;363.24;371.55;372.78;372.89;372.89;373.05;373.07;22500;22650;150;200;350;0.84258
1.01;350.83;350.87;350.93;351.04;351.25;351.72;353.2;360.01;370.53;372.68;372.88;372.89;373.05;373.07;22500;22650;150;200;350;0.84631
1.01;350.83;350.86;350.92;351.01;351.18;351.55;352.62;357.38;368.96;372.51;372.86;372.89;373.05;373.07;22500;22650;150;200;350;0.84983
1.01;350.82;350.85;350.9;350.98;351.13;351.43;352.24;355.53;366.71;372.21;372.84;372.89;373.05;373.07;22500;22650;150;200;350;0.85295
1.01;350.81;350.84;350.89;350.96;351.09;351.35;351.98;354.32;363.97;371.72;372.79;372.89;373.05;373.07;22500;22650;150;200;350;0.85563
1.01;350.81;350.84;350.88;350.94;351.05;351.28;351.79;353.49;361.17;370.97;372.72;372.88;373.05;373.07;22500;22650;150;200;350;0.8581
1.01;350.8;350.83;350.87;350.92;351.02;351.21;351.63;352.9;358.68;369.87;372.61;372.87;373.05;373.07;22500;22650;150;200;350;0.86049
1.01;350.82;350.85;350.9;350.99;351.15;351.48;352.4;356.37;368.03;372.5;372.97;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.85232
1.01;350.84;350.89;350.96;351.09;351.35;352;354.42;364.35;371.9;372.91;373;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.84228
1.01;350.87;350.93;351.03;351.22;351.67;353.05;359.45;370.38;372.77;372.99;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.83147
1.01;350.89;350.97;351.12;351.41;352.18;355.31;366.41;372.27;372.95;373;373.01;373.01;373.06;373.07;1,23E+08;1,23E+09;350;300;650;0.82047
1.01;350.88;350.95;351.07;351.3;351.86;353.77;362.23;371.29;372.75;372.88;372.89;372.9;373.05;373.07;22500;22650;150;200;350;0.82608
